PeakID (cmd=annotatePeaks.pl /hpc/users/divagt01/watanabe/Divagar/ChIP_seq_files/consensus_peaks_files/shared_peaks.bed hg38 -annStats shared_peaks_stats.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
863	chr12	49828521	49828797	+	0	NA	promoter-TSS (NM_001037806)	promoter-TSS (NM_001037806)	116	NR_027501	100286844	Hs.656019	NR_027499	ENSG00000258057	BCDIN3D-AS1	-	BCDIN3D antisense RNA 1	ncRNA
2864	chr3	150603453	150603613	+	0	NA	intron (NM_016275, intron 1 of 5)	CpG	270	NM_016275	51714	Hs.369052	NM_016275	ENSG00000198843	SELENOT	SELT	selenoprotein T	protein-coding
3780	chr8	143018291	143018320	+	0	NA	promoter-TSS (NM_002346)	promoter-TSS (NM_002346)	85	NR_026913	100133669	Hs.195309	NR_026913		LY6E-DT	-	LY6E divergent transcript	ncRNA
3270	chr6	30721031	30721222	+	0	NA	promoter-TSS (NM_001293212)	promoter-TSS (NM_001293212)	-423	NM_001293216	203068	Hs.636480	NM_178014	ENSG00000196230	TUBB	CDCBM6|CSCSC1|M40|OK/SW-cl.56|TUBB1|TUBB5	tubulin beta class I	protein-coding
3015	chr4	89110928	89111366	+	0	NA	Intergenic	CpG	-1670	NM_145715	166815	Hs.58924	NM_145715	ENSG00000180346	TIGD2	HEL106	tigger transposable element derived 2	protein-coding
144	chr1	38859734	38860351	+	0	NA	promoter-TSS (NM_001271851)	promoter-TSS (NM_001271851)	-219	NM_001271851	64121	Hs.532461	NM_022157	ENSG00000116954	RRAGC	GTR2|RAGC|TIB929	Ras related GTP binding C	protein-coding
666	chr11	33039350	33039862	+	0	NA	promoter-TSS (NM_001145541)	promoter-TSS (NM_001145541)	189	NM_018393	55346	Hs.655341	NM_018393	ENSG00000176148	TCP11L1	dJ85M6.3	t-complex 11 like 1	protein-coding
3505	chr7	65873363	65873623	+	0	NA	exon (NM_001284342, exon 1 of 2)	exon (NM_001284342, exon 1 of 2)	394	NM_173517	154807	Hs.427232	NM_173517	ENSG00000196715	VKORC1L1	-	vitamin K epoxide reductase complex subunit 1 like 1	protein-coding
2661	chr22	24555739	24556020	+	0	NA	promoter-TSS (NR_104286)	promoter-TSS (NR_104286)	56	NM_001284252	83606	Hs.9850	NM_031444	ENSG00000138867	GUCD1	C22orf13|LLN4	guanylyl cyclase domain containing 1	protein-coding
3439	chr7	23181721	23182459	+	0	NA	exon (NM_007342, exon 1 of 7)	exon (NM_007342, exon 1 of 7)	263	NM_007342	11097	Hs.408241	NM_007342	ENSG00000136243	NUP42	CG1|NLP-1|NLP_1|NUPL2|hCG1	nucleoporin 42	protein-coding
1052	chr13	42271711	42272054	+	0	NA	promoter-TSS (NM_016248)	promoter-TSS (NM_016248)	-271	NM_016248	11215	Hs.105105	NM_016248	ENSG00000023516	AKAP11	AKAP-11|AKAP220|PPP1R44|PRKA11	A-kinase anchoring protein 11	protein-coding
280	chr1	110337884	110338932	+	0	NA	promoter-TSS (NM_022768)	promoter-TSS (NM_022768)	763	NR_036595	440600	Hs.649375	NR_036595	ENSG00000227963	RBM15-AS1	AS-RBM15	RBM15 antisense RNA 1	ncRNA
3663	chr7	155644696	155644930	+	0	NA	promoter-TSS (NR_126344)	promoter-TSS (NR_126344)	304	NM_053043	155435	Hs.591815	NM_053043	ENSG00000184863	RBM33	PRR8	RNA binding motif protein 33	protein-coding
3034	chr4	121823585	121823903	+	0	NA	TTS (NM_176824)	TTS (NM_176824)	257	NM_001237	890	Hs.58974	NM_001237	ENSG00000145386	CCNA2	CCN1|CCNA	cyclin A2	protein-coding
707	chr11	62841502	62841754	+	0	NA	Intergenic	U2|snRNA|snRNA	-1472	NM_018093	54663	Hs.654620	NM_018093	ENSG00000133316	WDR74	Nsa1	WD repeat domain 74	protein-coding
1705	chr17	69327408	69327741	+	0	NA	promoter-TSS (NM_172232)	promoter-TSS (NM_172232)	-392	NM_172232	23461	Hs.731824	NM_018672	ENSG00000154265	ABCA5	ABC13|EST90625|HTC3	ATP binding cassette subfamily A member 5	protein-coding
593	chr10	101061337	101061508	+	0	NA	non-coding (NR_135067, exon 1 of 5)	non-coding (NR_135067, exon 1 of 5)	180	NM_030929	81621	Hs.534859	NM_030929	ENSG00000107821	KAZALD1	BONO1|FKSG28|FKSG40|IGFBP-rP10	Kazal type serine peptidase inhibitor domain 1	protein-coding
2264	chr2	42494221	42494855	+	0	NA	promoter-TSS (NM_172344)	promoter-TSS (NM_172344)	-31	NM_001282755	57504	Hs.435413	NM_020744	ENSG00000057935	MTA3	-	metastasis associated 1 family member 3	protein-coding
1758	chr17	81683629	81683860	+	0	NA	promoter-TSS (NM_001329609)	promoter-TSS (NM_001329609)	-31	NR_138060	339231	Hs.658789	NM_001040025	ENSG00000214087	ARL16	-	ADP ribosylation factor like GTPase 16	protein-coding
1707	chr17	74203626	74204125	+	0	NA	intron (NM_000999, intron 1 of 4)	CpG	219	NM_000999	6169	Hs.380953	NM_000999	ENSG00000172809	RPL38	L38	ribosomal protein L38	protein-coding
1942	chr19	11090182	11090365	+	0	NA	intron (NM_001195799, intron 1 of 16)	CpG	911	NM_000527	3949	Hs.213289	NM_000527	ENSG00000130164	LDLR	FH|FHC|LDLCQ2	low density lipoprotein receptor	protein-coding
3838	chr9	21994148	21994464	+	0	NA	promoter-TSS (NR_047539)	promoter-TSS (NR_047539)	185	NM_058195	1029	Hs.512599	NM_000077	ENSG00000147889	CDKN2A	ARF|CDK4I|CDKN2|CMM2|INK4|INK4A|MLM|MTS-1|MTS1|P14|P14ARF|P16|P16-INK4A|P16INK4|P16INK4A|P19|P19ARF|TP16	cyclin dependent kinase inhibitor 2A	protein-coding
1299	chr16	2468992	2469164	+	0	NA	promoter-TSS (NR_135198)	promoter-TSS (NR_135198)	-865	NR_135198	729652	Hs.638553	NR_135198	ENSG00000259895	LOC729652	-	uncharacterized LOC729652	ncRNA
2524	chr20	49046478	49047207	+	0	NA	promoter-TSS (NR_110625)	promoter-TSS (NR_110625)	596	NM_001316	1434	Hs.90073	NM_001316	ENSG00000124207	CSE1L	CAS|CSE1|XPO2	chromosome segregation 1 like	protein-coding
2290	chr2	61888221	61888824	+	0	NA	promoter-TSS (NM_001321782)	promoter-TSS (NM_001321782)	149	NM_001256721	10575	Hs.421509	NM_006430	ENSG00000115484	CCT4	CCT-DELTA|Cctd|SRB	chaperonin containing TCP1 subunit 4	protein-coding
3558	chr7	97871901	97872431	+	0	NA	promoter-TSS (NM_001178077)	promoter-TSS (NM_001178077)	-1	NM_133436	440	Hs.489207	NM_001673	ENSG00000070669	ASNS	ASNSD|TS11	asparagine synthetase (glutamine-hydrolyzing)	protein-coding
3017	chr4	94452039	94452233	+	0	NA	intron (NM_001011513, intron 1 of 12)	CpG	279	NM_001256427	10611	Hs.480311	NM_006457	ENSG00000163110	PDLIM5	ENH|ENH1|L9|LIM	PDZ and LIM domain 5	protein-coding
3910	chr9	97983626	97983816	+	0	NA	intron (NM_006401, intron 1 of 6)	CpG	514	NM_006401	10541	Hs.730654	NM_006401	ENSG00000136938	ANP32B	APRIL|PHAPI2|SSP29	acidic nuclear phosphoprotein 32 family member B	protein-coding
3507	chr7	66114459	66115193	+	0	NA	promoter-TSS (NM_014478)	promoter-TSS (NM_014478)	8	NM_014478	27297	Hs.300684	NM_014478	ENSG00000241258	CRCP	CGRP-RCP|CGRPRCP|RCP|RCP9|RPC9	CGRP receptor component	protein-coding
1678	chr17	58006494	58007673	+	0	NA	exon (NM_006924, exon 1 of 4)	exon (NM_006924, exon 1 of 4)	263	NR_034041	6426	Hs.68714	NM_006924	ENSG00000136450	SRSF1	ASF|SF2|SF2p33|SFRS1|SRp30a	serine and arginine rich splicing factor 1	protein-coding
2006	chr19	18322745	18323033	+	0	NA	intron (NM_012321, intron 1 of 4)	CpG	302	NM_012321	25804	Hs.515255	NM_012321	ENSG00000130520	LSM4	GRP|YER112W	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated	protein-coding
2103	chr19	41883363	41883636	+	0	NA	promoter-TSS (NM_199002)	promoter-TSS (NM_199002)	299	NM_004706	9138	Hs.631550	NM_004706	ENSG00000076928	ARHGEF1	GEF1|IMD62|LBCL2|LSC|P115-RHOGEF|SUB1.5	Rho guanine nucleotide exchange factor 1	protein-coding
2068	chr19	36772951	36773217	+	0	NA	promoter-TSS (NM_001294306)	promoter-TSS (NM_001294306)	-34	NM_001294306	728485	Hs.157101	NM_001294306		LOC728485	-	uncharacterized LOC728485	protein-coding
1344	chr16	22206026	22206209	+	0	NA	promoter-TSS (NM_013302)	promoter-TSS (NM_013302)	-154	NM_013302	29904	Hs.498892	NM_013302	ENSG00000103319	EEF2K	CaMKIII|HSU93850|eEF-2K	eukaryotic elongation factor 2 kinase	protein-coding
2463	chr20	2652694	2653305	+	0	NA	TTS (NR_031699)	TTS (NR_031699)	222	NR_031699	100302138		NR_031699	ENSG00000284481	MIR1292	MIRN1292|hsa-mir-1292|mir-1292	microRNA 1292	ncRNA
220	chr1	62436708	62437206	+	0	NA	5' UTR (NM_003368, exon 1 of 9)	5' UTR (NM_003368, exon 1 of 9)	245	NM_003368	7398	Hs.35086	NM_003368	ENSG00000162607	USP1	UBP	ubiquitin specific peptidase 1	protein-coding
1630	chr17	44070527	44071089	+	0	NA	promoter-TSS (NM_138387)	promoter-TSS (NM_138387)	78	NM_138387	92579	Hs.294005	NM_138387	ENSG00000141349	G6PC3	SCN4|UGRP	glucose-6-phosphatase catalytic subunit 3	protein-coding
2516	chr20	45890668	45891150	+	0	NA	exon (NM_001278535, exon 1 of 2)	exon (NM_001278535, exon 1 of 2)	378	NM_080749	140825	Hs.517094	NM_080749	ENSG00000124257	NEURL2	C20orf163|OZZ|OZZ-E3	neuralized E3 ubiquitin protein ligase 2	protein-coding
2639	chr22	20117750	20118087	+	0	NA	promoter-TSS (NM_001278641)	promoter-TSS (NM_001278641)	-35	NM_001278641	5902	Hs.24763	NM_002882	ENSG00000099901	RANBP1	HTF9A	RAN binding protein 1	protein-coding
3461	chr7	28854221	28854482	+	0	NA	Intergenic	CpG	104062	NM_014817	9865	Hs.744120	NM_014817	ENSG00000255690	TRIL	-	TLR4 interactor with leucine rich repeats	protein-coding
1498	chr17	4554788	4554974	+	0	NA	exon (NM_014520, exon 2 of 26)	exon (NM_014520, exon 2 of 26)	505	NM_014520	10514	Hs.22824	NM_014520	ENSG00000132382	MYBBP1A	P160|PAP2|Pol5	MYB binding protein 1a	protein-coding
858	chr12	49060310	49061208	+	0	NA	Intergenic	CpG	-5435	NM_003482	8085	Hs.731384	NM_003482	ENSG00000167548	KMT2D	AAD10|ALR|CAGL114|KABUK1|KMS|MLL2|MLL4|TNRC21	lysine methyltransferase 2D	protein-coding
3101	chr5	56814908	56814946	+	0	NA	promoter-TSS (NM_005921)	promoter-TSS (NM_005921)	-146	NM_005921	4214	Hs.653654	NM_005921	ENSG00000095015	MAP3K1	MAPKKK1|MEKK|MEKK 1|MEKK1|SRXY6	mitogen-activated protein kinase kinase kinase 1	protein-coding
3870	chr9	37904169	37904595	+	0	NA	promoter-TSS (NM_033412)	promoter-TSS (NM_033412)	-29	NR_024873	92014	Hs.634120	NM_033412	ENSG00000122696	SLC25A51	CG7943|MCART1	solute carrier family 25 member 51	protein-coding
1093	chr14	49633726	49633986	+	0	NA	exon (NM_001083908, exon 1 of 2)	exon (NM_001083908, exon 1 of 2)	1374	NM_018139	55172	Hs.231761	NM_018139	ENSG00000165506	DNAAF2	C14orf104|CILD10|KTU|PF13	dynein axonemal assembly factor 2	protein-coding
1196	chr15	40929242	40929498	+	0	NA	promoter-TSS (NM_019074)	promoter-TSS (NM_019074)	37	NM_019074	54567	Hs.511076	NM_019074	ENSG00000128917	DLL4	AOS6|delta4|hdelta2	delta like canonical Notch ligand 4	protein-coding
2123	chr19	45692581	45693048	+	0	NA	promoter-TSS (NM_004597)	promoter-TSS (NM_004597)	331	NM_017659	54814	Hs.631556	NM_017659	ENSG00000011478	QPCTL	gQC	glutaminyl-peptide cyclotransferase like	protein-coding
2026	chr19	27793117	27794153	+	0	NA	promoter-TSS (NR_110687)	promoter-TSS (NR_110687)	204	NR_146733	101927151	Hs.567934	NR_110687	ENSG00000267575	LOC101927151	-	uncharacterized LOC101927151	ncRNA
3865	chr9	37485691	37485888	+	0	NA	promoter-TSS (NM_022490)	promoter-TSS (NM_022490)	-146	NM_022490	64425	Hs.591087	NM_022490	ENSG00000137054	POLR1E	PAF53|PRAF1	RNA polymerase I subunit E	protein-coding
3686	chr8	26576815	26576990	+	0	NA	promoter-TSS (NM_001386)	promoter-TSS (NM_001386)	-922	NM_001386	1808	Hs.593187	NM_001386	ENSG00000092964	DPYSL2	CRMP-2|CRMP2|DHPRP2|DRP-2|DRP2|N2A3|ULIP-2|ULIP2	dihydropyrimidinase like 2	protein-coding
222	chr1	63523234	63523502	+	0	NA	promoter-TSS (NR_045147)	promoter-TSS (NR_045147)	67	NM_032437	84455	Hs.652324	NM_032437	ENSG00000203965	EFCAB7	-	EF-hand calcium binding domain 7	protein-coding
467	chr1	226110277	226110860	+	0	NA	Intergenic	CpG	26993	NR_146920	105373113	Hs.149726	NR_146920		LINC01703	lncPARP1	long intergenic non-protein coding RNA 1703	ncRNA
475	chr1	228082297	228082471	+	0	NA	promoter-TSS (NM_001658)	promoter-TSS (NM_001658)	-276	NM_001024226	375	Hs.286221	NM_001658	ENSG00000143761	ARF1	PVNH8	ADP ribosylation factor 1	protein-coding
3159	chr5	134526461	134526855	+	0	NA	intron (NM_015288, intron 1 of 10)	CpG-22436	550	NM_015288	23338	Hs.732155	NM_015288	ENSG00000043143	JADE2	JADE-2|PHF15	jade family PHD finger 2	protein-coding
1961	chr19	12885248	12885504	+	0	NA	exon (NM_006563, exon 2 of 3)	exon (NM_006563, exon 2 of 3)	1827	NM_006563	10661	Hs.37860	NM_006563	ENSG00000105610	KLF1	EKLF|EKLF/KLF1	Kruppel like factor 1	protein-coding
3998	chrX	318415	318624	+	0	NA	promoter-TSS (NR_027231)	promoter-TSS (NR_027231)	300	NM_012227	8225	Hs.437145	NM_012227	ENSG00000178605	GTPBP6	PGPL	GTP binding protein 6 (putative)	protein-coding
3121	chr5	78361011	78361236	+	0	NA	promoter-TSS (NR_105014)	promoter-TSS (NR_105014)	-582	NR_105014	728769	Hs.586193	NR_105014	ENSG00000245556	SCAMP1-AS1	-	SCAMP1 antisense RNA 1	ncRNA
36	chr1	7961350	7961713	+	0	NA	promoter-TSS (NM_007262)	promoter-TSS (NM_007262)	-123	NM_001123377	11315	Hs.419640	NM_007262	ENSG00000116288	PARK7	DJ-1|DJ1|GATD2|HEL-S-67p	Parkinsonism associated deglycase	protein-coding
256	chr1	90717423	90717597	+	0	NA	promoter-TSS (NM_020063)	promoter-TSS (NM_020063)	-273	NM_020063	343472	Hs.451956	NM_020063	ENSG00000143032	BARHL2	-	BarH like homeobox 2	protein-coding
2218	chr2	9843357	9843631	+	0	NA	promoter-TSS (NM_005680)	promoter-TSS (NM_005680)	52	NM_005680	9014	Hs.584833	NM_005680	ENSG00000115750	TAF1B	MGC:9349|RAF1B|RAFI63|SL1|TAFI63	TATA-box binding protein associated factor, RNA polymerase I subunit B	protein-coding
2419	chr2	201642748	201643021	+	0	NA	promoter-TSS (NM_152388)	promoter-TSS (NM_152388)	60	NM_152388	65062	Hs.12319	NM_152388	ENSG00000155755	TMEM237	ALS2CR4|JBTS14	transmembrane protein 237	protein-coding
3256	chr6	26520502	26520728	+	0	NA	Intergenic	Intergenic	-1091	NR_026790	493812	Hs.272939	NR_026790	ENSG00000228223	HCG11	CTA-14H9.3|bK14H9.3	HLA complex group 11	ncRNA
449	chr1	214603055	214603300	+	0	NA	promoter-TSS (NM_016343)	promoter-TSS (NM_016343)	-12	NM_016343	1063	Hs.497741	NM_016343	ENSG00000117724	CENPF	CENF|CILD31|PRO1779|STROMS|hcp-1	centromere protein F	protein-coding
3442	chr7	23470343	23470626	+	0	NA	promoter-TSS (NM_006547)	promoter-TSS (NM_006547)	-108	NM_006547	10643	Hs.700696	NM_006547	ENSG00000136231	IGF2BP3	CT98|IMP-3|IMP3|KOC|KOC1|VICKZ3	insulin like growth factor 2 mRNA binding protein 3	protein-coding
1727	chr17	75896753	75896947	+	0	NA	exon (NM_001256124, exon 1 of 5)	exon (NM_001256124, exon 1 of 5)	153	NM_173547	201292	Hs.189823	NM_173547	ENSG00000141569	TRIM65	4732463G12Rik	tripartite motif containing 65	protein-coding
2035	chr19	32677786	32677960	+	0	NA	3' UTR (NM_207391, exon 1 of 1)	3' UTR (NM_207391, exon 1 of 1)	2466	NM_207391	388531	Hs.528491	NM_207391	ENSG00000186326	RGS9BP	PERRS|R9AP|RGS9	regulator of G protein signaling 9 binding protein	protein-coding
3267	chr6	30647467	30647866	+	0	NA	TTS (NR_033823)	TTS (NR_033823)	627	NM_145029	221545	Hs.591787	NM_145029	ENSG00000204564	C6orf136	-	chromosome 6 open reading frame 136	protein-coding
305	chr1	147172734	147172850	+	0	NA	promoter-TSS (NR_103871)	promoter-TSS (NR_103871)	-203	NM_005399	5565	Hs.50732	NM_005399	ENSG00000131791	PRKAB2	-	protein kinase AMP-activated non-catalytic subunit beta 2	protein-coding
2504	chr20	35092753	35092989	+	0	NA	promoter-TSS (NM_199368)	promoter-TSS (NM_199368)	-56	NM_199368	26133	Hs.168073	NM_015638	ENSG00000100991	TRPC4AP	C20orf188|PPP1R158|TRRP4AP|TRUSS	transient receptor potential cation channel subfamily C member 4 associated protein	protein-coding
796	chr11	125625772	125626013	+	0	NA	promoter-TSS (NM_001274)	promoter-TSS (NM_001274)	-332	NM_001330428	1111	Hs.24529	NM_001274	ENSG00000149554	CHEK1	CHK1	checkpoint kinase 1	protein-coding
3527	chr7	76393347	76393601	+	0	NA	exon (NM_080744, exon 9 of 11)	exon (NM_080744, exon 9 of 11)	-4050	NM_007155	7784	Hs.656137	NM_007155	ENSG00000188372	ZP3	OOMD3|ZP3A|ZP3B|ZPC|Zp-3	zona pellucida glycoprotein 3	protein-coding
2388	chr2	172103014	172103188	+	0	NA	promoter-TSS (NR_126376)	promoter-TSS (NR_126376)	95	NR_126376	104326193	Hs.600690	NR_126376	ENSG00000236651	DLX2-DT	DLX2-AS1|TCONS_00003049	DLX2 divergent transcript	ncRNA
1410	chr16	58733816	58734483	+	0	NA	exon (NM_002080, exon 1 of 10)	exon (NM_002080, exon 1 of 10)	208	NM_001286220	2806	Hs.599470	NM_002080	ENSG00000125166	GOT2	KAT4|KATIV|KYAT4|mitAAT	glutamic-oxaloacetic transaminase 2	protein-coding
2014	chr19	18571472	18571937	+	0	NA	promoter-TSS (NM_001321017)	promoter-TSS (NM_001321017)	-26	NM_001321017	7311	Hs.5308	NM_003333	ENSG00000221983	UBA52	CEP52|HUBCEP52|L40|RPL40	ubiquitin A-52 residue ribosomal protein fusion product 1	protein-coding
529	chr10	14878232	14878686	+	0	NA	promoter-TSS (NM_024670)	promoter-TSS (NM_024670)	-324	NM_001193424	79723	Hs.554883	NM_024670	ENSG00000152455	SUV39H2	KMT1B	suppressor of variegation 3-9 homolog 2	protein-coding
795	chr11	125592604	125593006	+	0	NA	promoter-TSS (NR_132372)	promoter-TSS (NR_132372)	10	NM_152713	3703	Hs.504237	NM_152713	ENSG00000134910	STT3A	ITM1|STT3-A|TMC	STT3 oligosaccharyltransferase complex catalytic subunit A	protein-coding
1648	chr17	48047648	48048239	+	0	NA	promoter-TSS (NM_001330262)	promoter-TSS (NM_001330262)	-362	NM_001330262	4779	Hs.514284	NM_003204	ENSG00000082641	NFE2L1	LCR-F1|NRF1|TCF11	nuclear factor, erythroid 2 like 1	protein-coding
909	chr12	64451721	64451917	+	0	NA	promoter-TSS (NM_013254)	promoter-TSS (NM_013254)	-241	NM_013254	29110	Hs.505874	NM_013254	ENSG00000183735	TBK1	FTDALS4|IIAE8|NAK|T2K	TANK binding kinase 1	protein-coding
2333	chr2	86105576	86105867	+	0	NA	promoter-TSS (NM_017952)	promoter-TSS (NM_017952)	434	NM_015425	25885	Hs.531818	NM_015425	ENSG00000068654	POLR1A	A190|AFDCIN|RPA1|RPA194|RPO1-4|RPO14	RNA polymerase I subunit A	protein-coding
3526	chr7	76358529	76358866	+	0	NA	intron (NM_012479, intron 1 of 1)	CpG	328	NM_012479	7532	Hs.744840	NM_012479	ENSG00000170027	YWHAG	14-3-3GAMMA|EIEE56|PPP1R170	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma	protein-coding
306	chr1	147242727	147242922	+	0	NA	promoter-TSS (NM_001348452)	promoter-TSS (NM_001348452)	183	NM_001256338	9557	Hs.191164	NM_004284	ENSG00000131778	CHD1L	ALC1|CHDL	chromodomain helicase DNA binding protein 1 like	protein-coding
3257	chr6	26521880	26522309	+	0	NA	non-coding (NR_026790, exon 1 of 1)	non-coding (NR_026790, exon 1 of 1)	388	NR_026790	493812	Hs.272939	NR_026790	ENSG00000228223	HCG11	CTA-14H9.3|bK14H9.3	HLA complex group 11	ncRNA
860	chr12	49234318	49234584	+	0	NA	intron (NM_001303114, intron 1 of 3)	intron (NM_001303114, intron 1 of 3)	6525	NM_001303116	84790	Hs.652390	NM_032704	ENSG00000167553	TUBA1C	TUBA6|bcm948	tubulin alpha 1c	protein-coding
1972	chr19	13155151	13155338	+	0	NA	TTS (NM_004907)	TTS (NM_004907)	4776	NM_004907	9592	Hs.501629	NM_004907	ENSG00000160888	IER2	ETR101	immediate early response 2	protein-coding
1726	chr17	75877780	75877870	+	0	NA	intron (NM_033452, intron 1 of 5)	CpG	750	NM_033452	91107	Hs.293660	NM_033452	ENSG00000132481	TRIM47	GOA|RNF100	tripartite motif containing 47	protein-coding
3208	chr5	181217315	181217723	+	0	NA	Intergenic	CpG	5114	NR_039781	100616342		NR_039781	ENSG00000264732	MIR4638	mir-4638	microRNA 4638	ncRNA
2485	chr20	23350208	23350621	+	0	NA	promoter-TSS (NM_013248)	promoter-TSS (NM_013248)	-322	NM_013248	29107	Hs.516933	NM_013248	ENSG00000132661	NXT1	MTR2|P15	nuclear transport factor 2 like export factor 1	protein-coding
3266	chr6	30617320	30617812	+	0	NA	promoter-TSS (NR_072994)	promoter-TSS (NR_072994)	-143	NM_014046	28973	Hs.655329	NM_014046	ENSG00000204568	MRPS18B	C6orf14|HSPC183|HumanS18a|MRP-S18-2|MRPS18-2|PTD017|S18amt	mitochondrial ribosomal protein S18B	protein-coding
3331	chr6	53348707	53348948	+	0	NA	5' UTR (NM_021814, exon 1 of 8)	5' UTR (NM_021814, exon 1 of 8)	118	NM_001301856	60481	Hs.520189	NM_021814	ENSG00000012660	ELOVL5	HELO1|SCA38|dJ483K16.1	ELOVL fatty acid elongase 5	protein-coding
3840	chr9	21995455	21995567	+	0	NA	intron (NR_047534, intron 1 of 8)	CpG	720	NR_047540	100048912	Hs.493614	NR_003529	ENSG00000240498	CDKN2B-AS1	ANRIL|CDKN2B-AS|CDKN2BAS|NCRNA00089|PCAT12|p15AS	CDKN2B antisense RNA 1	ncRNA
1929	chr19	10502638	10502644	+	0	NA	intron (NM_203500, intron 1 of 5)	CpG	164	NM_012289	9817	Hs.465870	NM_012289	ENSG00000079999	KEAP1	INrf2|KLHL19	kelch like ECH associated protein 1	protein-coding
1182	chr14	104651920	104652199	+	0	NA	Intergenic	Intergenic	13499	NR_135293	101929634	Hs.532502	NR_135293	ENSG00000260792	LINC02280	-	long intergenic non-protein coding RNA 2280	ncRNA
3409	chr6	169724837	169725238	+	0	NA	Intergenic	CpG-24290	-1027	NM_018288	55274	Hs.435933	NM_018288	ENSG00000130024	PHF10	BAF45A|XAP135	PHD finger protein 10	protein-coding
255	chr1	89995132	89995332	+	0	NA	promoter-TSS (NR_002830)	promoter-TSS (NR_002830)	137	NM_182975	284695	Hs.306221	NM_181781	ENSG00000162664	ZNF326	ZAN75|ZIRD|Zfp326|dJ871E2.1	zinc finger protein 326	protein-coding
1714	chr17	75034929	75035221	+	0	NA	intron (NR_110835, intron 2 of 7)	intron (NR_110835, intron 2 of 7)	2508	NR_110835	23510	Hs.514468	NM_015353	ENSG00000180901	KCTD2	-	potassium channel tetramerization domain containing 2	protein-coding
3535	chr7	87152270	87152497	+	0	NA	promoter-TSS (NM_021145)	promoter-TSS (NM_021145)	22	NM_001142326	9988	Hs.196129	NM_021145	ENSG00000135164	DMTF1	DMP1|DMTF|MRUL|hDMP1	cyclin D binding myb like transcription factor 1	protein-coding
476	chr1	228139951	228140223	+	0	NA	promoter-TSS (NM_000858)	promoter-TSS (NM_000858)	3	NM_001242839	2987	Hs.376933	NM_000858	ENSG00000143774	GUK1	GMK	guanylate kinase 1	protein-coding
3169	chr5	139294421	139294569	+	0	NA	intron (NM_001194956, intron 1 of 13)	CpG	745	NM_001194956	9782	Hs.268939	NM_018834	ENSG00000015479	MATR3	ALS21|MPD2|VCPDM	matrin 3	protein-coding
1951	chr19	12723681	12724135	+	0	NA	promoter-TSS (NM_001136195)	promoter-TSS (NM_001136195)	88	NM_001136195	30000	Hs.416049	NM_013433	ENSG00000105576	TNPO2	IPO3|KPNB2B|TRN2	transportin 2	protein-coding
590	chr10	100562136	100562408	+	0	NA	Intergenic	CpG	26388	NM_017902	55662	Hs.500788	NM_017902	ENSG00000166135	HIF1AN	FIH1	hypoxia inducible factor 1 subunit alpha inhibitor	protein-coding
2027	chr19	29715098	29715162	+	0	NA	promoter-TSS (NM_001282929)	promoter-TSS (NM_001282929)	-74	NM_001031726	83636	Hs.529094	NM_031448	ENSG00000131943	C19orf12	MPAN|NBIA3|NBIA4|SPG43	chromosome 19 open reading frame 12	protein-coding
1812	chr18	24426479	24427311	+	0	NA	intron (NM_018439, intron 1 of 10)	CpG	250	NM_018439	55364	Hs.515317	NM_018439	ENSG00000154059	IMPACT	RWDD5	impact RWD domain protein	protein-coding
3687	chr8	28493856	28494054	+	0	NA	promoter-TSS (NM_145866)	promoter-TSS (NM_145866)	-250	NM_145866	7976	Hs.40735	NM_017412	ENSG00000104290	FZD3	Fz-3	frizzled class receptor 3	protein-coding
3514	chr7	73522128	73522953	+	0	NA	promoter-TSS (NM_032408)	promoter-TSS (NM_032408)	-255	NM_032408	9031	Hs.743372	NM_023005	ENSG00000009954	BAZ1B	WBSCR10|WBSCR9|WSTF	bromodomain adjacent to zinc finger domain 1B	protein-coding
1735	chr17	76736787	76737535	+	0	NA	promoter-TSS (NM_001242537)	promoter-TSS (NM_001242537)	250	NR_036608	6427	Hs.584801	NM_003016	ENSG00000161547	SRSF2	PR264|SC-35|SC35|SFRS2|SFRS2A|SRp30b	serine and arginine rich splicing factor 2	protein-coding
