PeakID (cmd=annotatePeaks.pl /hpc/users/divagt01/watanabe/Divagar/ChIP_seq_files/consensus_peaks_files/unique_cmyc_peaks.bed hg38 -annStats unique_cmyc_peaks_stats.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
328	chr1	37726636	37727062	+	0	NA	intron (NM_001099439, intron 8 of 16)	intron (NM_001099439, intron 8 of 16)	34448	NM_001256875	55143	Hs.524571	NM_018101	ENSG00000134690	CDCA8	BOR|BOREALIN|DasraB|MESRGP	cell division cycle associated 8	protein-coding
9853	chr7	75527987	75528384	+	0	NA	promoter-TSS (NR_028059)	promoter-TSS (NR_028059)	-62	NR_028059	5387	Hs.659871	NM_005395	ENSG00000127957	PMS2P3	PMS2L3|PMS2L9|PMS5|PMSR3	PMS1 homolog 2, mismatch repair system component pseudogene 3	pseudo
806	chr1	153509682	153510108	+	0	NA	Intergenic	Intergenic	26346	NM_014624	6277	Hs.275243	NM_014624	ENSG00000197956	S100A6	2A9|5B10|CABP|CACY|PRA|S10A6	S100 calcium binding protein A6	protein-coding
73	chr1	9217813	9218304	+	0	NA	Intergenic	MER124|DNA?|DNA?	-16746	NM_004285	9563	Hs.463511	NM_004285	ENSG00000049239	H6PD	CORTRD1|G6PDH|GDH	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase	protein-coding
4327	chr17	17635109	17635483	+	0	NA	Intergenic	Intergenic	42392	NR_131243	105371564	Hs.369680	NR_131243	ENSG00000223979	SMCR2	TCONS_00025215	Smith-Magenis syndrome chromosome region, candidate 2	ncRNA
1293	chr1	220999414	221000657	+	0	NA	Intergenic	Intergenic	-119895	NR_046901	100873924	Hs.645593	NR_046901	ENSG00000257551	HLX-AS1	-	HLX antisense RNA 1	ncRNA
2178	chr11	116478728	116479232	+	0	NA	Intergenic	MIRb|SINE|MIR	-160442	NR_135069	101929011	Hs.733911	NR_135069	ENSG00000237937	LINC02702	-	long intergenic non-protein coding RNA 2702	ncRNA
6744	chr21	33940948	33941473	+	0	NA	intron (NR_038883, intron 1 of 2)	intron (NR_038883, intron 1 of 2)	9996	NR_134558	100506334	Hs.532855	NM_207472	ENSG00000237945	LINC00649	-	long intergenic non-protein coding RNA 649	ncRNA
9491	chr6	158654509	158655059	+	0	NA	intron (NM_001009991, intron 2 of 16)	MIR|SINE|MIR	4770	NM_001242394	94120	Hs.436977	NM_001009991	ENSG00000164674	SYTL3	SLP3	synaptotagmin like 3	protein-coding
1419	chr1	236602107	236602789	+	0	NA	intron (NM_018072, intron 3 of 44)	MIRb|SINE|MIR	2093	NM_018072	55127	Hs.708114	NM_018072	ENSG00000119285	HEATR1	BAP28|UTP10	HEAT repeat containing 1	protein-coding
8571	chr5	137843473	137844327	+	0	NA	Intergenic	MIRb|SINE|MIR	-23956	NM_001300911	9499	Hs.84665	NM_006790	ENSG00000120729	MYOT	LGMD1|LGMD1A|MFM3|TTID|TTOD	myotilin	protein-coding
1678	chr10	97736621	97737272	+	0	NA	promoter-TSS (NM_001174120)	promoter-TSS (NM_001174120)	-175	NM_001174122	118813	Hs.744075	NM_144588	ENSG00000155256	ZFYVE27	PROTRUDIN|SPG33	zinc finger FYVE-type containing 27	protein-coding
6474	chr20	31738846	31739612	+	0	NA	5' UTR (NM_012112, exon 1 of 18)	5' UTR (NM_012112, exon 1 of 18)	128	NM_012112	22974	Hs.244580	NM_012112	ENSG00000088325	TPX2	C20orf1|C20orf2|DIL-2|DIL2|FLS353|GD:C20orf1|HCA519|HCTP4|REPP86|p100	TPX2 microtubule nucleation factor	protein-coding
4885	chr17	76833889	76834516	+	0	NA	Intergenic	Intergenic	-21964	NR_135283	283994	Hs.645372	NR_135283	ENSG00000267535	LINC00868	C17orf52	long intergenic non-protein coding RNA 868	ncRNA
7993	chr4	103019425	103019886	+	0	NA	promoter-TSS (NM_139173)	promoter-TSS (NM_139173)	84	NR_047513	150159	Hs.666728	NM_139173	ENSG00000164037	SLC9B1	NHA1|NHEDC1	solute carrier family 9 member B1	protein-coding
8351	chr5	72555757	72557472	+	0	NA	promoter-TSS (NR_105008)	promoter-TSS (NR_105008)	-463	NR_105008	102503427	Hs.429280	NR_105008		LOC102503427	-	uncharacterized LOC102503427	ncRNA
9835	chr7	70253849	70254481	+	0	NA	intron (NM_001127231, intron 4 of 17)	intron (NM_001127231, intron 4 of 17)	655246	NM_015570	26053	Hs.21631	NM_015570	ENSG00000158321	AUTS2	FBRSL2|MRD26	activator of transcription and developmental regulator AUTS2	protein-coding
11176	chr9	124633514	124634054	+	0	NA	intron (NM_033334, intron 2 of 9)	intron (NM_033334, intron 2 of 9)	-24652	NR_038975	100379345	Hs.660412	NR_038975	ENSG00000224020	MIR181A2HG	-	MIR181A2 host gene	ncRNA
8363	chr5	73981600	73982369	+	0	NA	Intergenic	Intergenic	168466	NM_001244364	64283	Hs.482521	NM_001080479	ENSG00000214944	ARHGEF28	RGNEF|RIP2|p190RHOGEF	Rho guanine nucleotide exchange factor 28	protein-coding
5848	chr2	74741433	74742079	+	0	NA	Intergenic	L2|LINE|L2	87528	NM_001271661	10505	Hs.25887	NM_004263	ENSG00000135622	SEMA4F	M-SEMA|PRO2353|S4F|SEMAM|SEMAW|m-Sema-M	ssemaphorin 4F	protein-coding
7587	chr3	171486535	171486998	+	0	NA	Intergenic	L2|LINE|L2	-26358	NR_027767	23043	Hs.34024	NM_015028	ENSG00000154310	TNIK	MRT54	TRAF2 and NCK interacting kinase	protein-coding
9543	chr7	88298	89964	+	0	NA	Intergenic	Intergenic	60307	NR_134325	102723672	Hs.605204	NR_134325		LOC102723672	-	uncharacterized LOC102723672	ncRNA
4654	chr17	57535254	57536720	+	0	NA	intron (NM_001322250, intron 7 of 13)	intron (NM_001322250, intron 7 of 13)	-12390	NR_110808	101927557	Hs.639984	NR_110808	ENSG00000266100	LOC101927557	-	uncharacterized LOC101927557	ncRNA
4216	chr17	2930098	2930547	+	0	NA	intron (NM_001100398, intron 3 of 23)	intron (NM_001100398, intron 3 of 23)	35573	NR_110818	101927911	Hs.626373	NR_110818	ENSG00000262884	LOC101927911	-	uncharacterized LOC101927911	ncRNA
5939	chr2	112958773	112959520	+	0	NA	Intergenic	L2a|LINE|L2	-18873	NM_001278568	56300	Hs.211238	NM_019618	ENSG00000136688	IL36G	IL-1F9|IL-1H1|IL-1RP2|IL1E|IL1F9|IL1H1|IL1RP2	interleukin 36 gamma	protein-coding
9079	chr6	39941652	39942218	+	0	NA	Intergenic	MLT1F1|LTR|ERVL-MaLR	-7384	NM_001358533	4337	Hs.357128	NM_005942	ENSG00000124615	MOCS1	MIG11|MOCOD|MOCS1A|MOCS1B	molybdenum cofactor synthesis 1	protein-coding
8793	chr5	181281151	181281619	+	0	NA	Intergenic	REP522|Satellite|telo	20173	NR_102760	100507602	Hs.126768	NR_102759	ENSG00000248275	TRIM52-AS1	-	TRIM52 antisense RNA 1 (head to head)	ncRNA
2496	chr12	40697734	40698325	+	0	NA	intron (NM_001256063, intron 1 of 15)	intron (NM_001256063, intron 1 of 15)	5587	NM_001843	1272	Hs.143434	NM_001843	ENSG00000018236	CNTN1	F3|GP135|MYPCN	contactin 1	protein-coding
11151	chr9	120580077	120580705	+	0	NA	promoter-TSS (NR_073555)	promoter-TSS (NR_073555)	-221	NR_073557	55755	Hs.269560	NM_018249	ENSG00000136861	CDK5RAP2	C48|Cep215|MCPH3	CDK5 regulatory subunit associated protein 2	protein-coding
6883	chr22	30234812	30235663	+	0	NA	Intergenic	MLT1D|LTR|ERVL-MaLR	-3957	NR_149070	110806283		NR_149070	ENSG00000232530	LIF-AS1	Lnc-LIF-AS	LIF antisense RNA 1	ncRNA
6008	chr2	134490624	134490845	+	0	NA	intron (NM_030923, intron 5 of 7)	intron (NM_030923, intron 5 of 7)	228267	NM_030923	81615	Hs.369471	NM_030923	ENSG00000152128	TMEM163	DC29|SV31	transmembrane protein 163	protein-coding
10661	chr8	106762701	106763366	+	0	NA	intron (NM_139166, intron 1 of 1)	intron (NM_139166, intron 1 of 1)	7211	NM_139166	137735	Hs.374668	NM_139166	ENSG00000174429	ABRA	STARS	actin binding Rho activating protein	protein-coding
3447	chr14	73241150	73241447	+	0	NA	intron (NM_173462, intron 2 of 25)	intron (NM_173462, intron 2 of 25)	3801	NM_173462	89932	Hs.509909	NM_173462	ENSG00000100767	PAPLN	PPN	papilin, proteoglycan like sulfated glycoprotein	protein-coding
5918	chr2	107529164	107529931	+	0	NA	non-coding (NR_146968, exon 1 of 3)	non-coding (NR_146968, exon 1 of 3)	128	NR_146968	105373537		NR_146968	ENSG00000224568	LINC01886	-	long intergenic non-protein coding RNA 1886	ncRNA
9105	chr6	42547599	42548578	+	0	NA	Intergenic	Intergenic	-15934	NM_001184801	23304	Hs.529925	NM_015255	ENSG00000024048	UBR2	C6orf133|bA49A4.1|dJ242G1.1|dJ392M17.3	ubiquitin protein ligase E3 component n-recognin 2	protein-coding
8060	chr4	133265787	133266161	+	0	NA	Intergenic	HERVH-int|LTR|ERV1	116684	NM_020815	57575	Hs.192859	NM_020815	ENSG00000138650	PCDH10	OL-PCDH|PCDH19	protocadherin 10	protein-coding
3777	chr15	86002450	86002960	+	0	NA	Intergenic	Intergenic	-77103	NM_152336	123624	Hs.31795	NM_152336	ENSG00000273540	AGBL1	CCP4|FECD8	ATP/GTP binding protein like 1	protein-coding
5378	chr19	40798699	40799207	+	0	NA	promoter-TSS (NM_053046)	promoter-TSS (NM_053046)	-190	NM_080732	112398	Hs.515417	NM_017555	ENSG00000269858	EGLN2	EIT-6|EIT6|HIF-PH1|HIFPH1|HPH-1|HPH-3|PHD1	egl-9 family hypoxia inducible factor 2	protein-coding
6262	chr2	219399614	219400063	+	0	NA	intron (NM_001319116, intron 1 of 14)	intron (NM_001319116, intron 1 of 14)	184	NM_001319116	23549	Hs.258551	NM_012100	ENSG00000123992	DNPEP	ASPEP|DAP	aspartyl aminopeptidase	protein-coding
3280	chr14	24271482	24271940	+	0	NA	promoter-TSS (NM_004581)	promoter-TSS (NM_004581)	-84	NM_182836	5875	Hs.377992	NM_004581	ENSG00000100949	RABGGTA	PTAR3	Rab geranylgeranyltransferase subunit alpha	protein-coding
5558	chr2	8248986	8249722	+	0	NA	intron (NR_152741, intron 8 of 9)	intron (NR_152741, intron 8 of 9)	79065	NR_152741	339789	Hs.565619	NR_034135	ENSG00000236790	LINC00299	C2orf46|NCRNA00299	long intergenic non-protein coding RNA 299	ncRNA
3981	chr16	30534810	30536095	+	0	NA	promoter-TSS (NM_001305020)	promoter-TSS (NM_001305020)	-482	NM_023931	65988	Hs.592032	NM_023931	ENSG00000169955	ZNF747	-	zinc finger protein 747	protein-coding
2866	chr13	28753628	28753964	+	0	NA	Intergenic	Intergenic	-34783	NM_001347960	283537	Hs.117167	NM_181785	ENSG00000139508	SLC46A3	FKSG16	solute carrier family 46 member 3	protein-coding
5842	chr2	73981067	73981630	+	0	NA	promoter-TSS (NR_104029)	promoter-TSS (NR_104029)	91	NR_104029	100874048	Hs.600674	NR_104029	ENSG00000237883	DGUOK-AS1	-	DGUOK antisense RNA 1	ncRNA
2859	chr13	28138984	28140590	+	0	NA	promoter-TSS (NR_029383)	promoter-TSS (NR_029383)	-613	NR_029383	100288730	Hs.123191	NR_029383		PAN3-AS1	-	PAN3 antisense RNA 1	ncRNA
9885	chr7	88200692	88201210	+	0	NA	3' UTR (NM_001324417, exon 30 of 30)	3' UTR (NM_001324417, exon 30 of 30)	-15709	NR_120517	102723885	Hs.489040	NR_120517		LOC102723885	-	uncharacterized LOC102723885	ncRNA
4491	chr17	42098171	42098515	+	0	NA	Intergenic	CpG	14390	NM_024119	79132	Hs.55918	NM_024119	ENSG00000108771	DHX58	D11LGP2|D11lgp2e|LGP2|RLR-3	DExH-box helicase 58	protein-coding
2550	chr12	50103759	50104289	+	0	NA	5' UTR (NM_001257199, exon 1 of 8)	5' UTR (NM_001257199, exon 1 of 8)	205	NM_005276	2819	Hs.524418	NM_005276	ENSG00000167588	GPD1	GPD-C|GPDH-C|HTGTI	glycerol-3-phosphate dehydrogenase 1	protein-coding
1672	chr10	96930697	96930995	+	0	NA	intron (NM_001346516, intron 4 of 7)	MLT1A1|LTR|ERVL-MaLR	97891	NM_032440	84458	Hs.427927	NM_015652	ENSG00000196233	LCOR	C10orf12|MLR2	ligand dependent nuclear receptor corepressor	protein-coding
2211	chr11	123228735	123229251	+	0	NA	Intergenic	MLT1A1|LTR|ERVL-MaLR	-33688	NM_024769	79827	Hs.591949	NM_024769	ENSG00000166250	CLMP	ACAM|ASAM|CSBM|CSBS	CXADR like membrane protein	protein-coding
2370	chr12	9890289	9890824	+	0	NA	intron (NM_001190765, intron 3 of 5)	MLT1E1A|LTR|ERVL-MaLR	9067	NM_001190765	100431172	Hs.725113	NM_001190765	ENSG00000256797	KLRF2	NKp65	killer cell lectin like receptor F2	protein-coding
4835	chr17	74872900	74873672	+	0	NA	promoter-TSS (NM_001258012)	promoter-TSS (NM_001258012)	-255	NM_024417	2232	Hs.69745	NM_004110	ENSG00000161513	FDXR	ADR|ADXR|ANOA	ferredoxin reductase	protein-coding
6545	chr20	39986133	39987172	+	0	NA	Intergenic	Intergenic	-17809	NR_109937	100505663	Hs.559348	NR_109936	ENSG00000237767	LINC01370	HI-LNC25|HILNC25	long intergenic non-protein coding RNA 1370	ncRNA
820	chr1	153990492	153991112	+	0	NA	promoter-TSS (NM_001349947)	promoter-TSS (NM_001349947)	47	NM_001030	6232	Hs.546291	NM_001030	ENSG00000177954	RPS27	DBA17|MPS-1|MPS1|S27	ribosomal protein S27	protein-coding
2910	chr13	36214438	36214733	+	0	NA	promoter-TSS (NM_001282147)	promoter-TSS (NM_001282147)	30	NM_017826	54937	Hs.124519	NM_017826	ENSG00000120669	SOHLH2	SOSF2|SPATA28|TEB1|bHLHe81	spermatogenesis and oogenesis specific basic helix-loop-helix 2	protein-coding
7701	chr3	197501500	197502566	+	0	NA	Intergenic	Intergenic	7628	NR_145451	100129516	Hs.635286	NR_145451		LINC02012	-	long intergenic non-protein coding RNA 2012	ncRNA
3625	chr15	55338637	55339055	+	0	NA	intron (NM_004855, intron 6 of 11)	MLT1F2|LTR|ERVL-MaLR	-19652	NM_001308423	101928527	Hs.493512	NM_001308421	ENSG00000225973	PIGBOS1	HP06981	PIGB opposite strand 1	protein-coding
2172	chr11	115627587	115628403	+	0	NA	Intergenic	Intergenic	106767	NR_135066	101928985	Hs.398155	NR_135066		LOC101928985	-	uncharacterized LOC101928985	ncRNA
7424	chr3	130260770	130261245	+	0	NA	intron (NR_027898, intron 20 of 22)	intron (NR_027898, intron 20 of 22)	48187	NR_027898	646300	Hs.170475	NR_027898		COL6A4P2	COL6A4	collagen type VI alpha 4 pseudogene 2	pseudo
517	chr1	57492609	57493398	+	0	NA	intron (NM_021080, intron 3 of 16)	L2b|LINE|L2	-68082	NM_001353983	1600	Hs.477370	NM_021080	ENSG00000173406	DAB1	SCA37	DAB adaptor protein 1	protein-coding
10591	chr8	95010858	95011367	+	0	NA	intron (NM_001354524, intron 3 of 11)	ERV3-16A3_LTR|LTR|ERVL	-13863	NM_001354531	137682	Hs.435500	NM_152416	ENSG00000156170	NDUFAF6	C8orf38|MC1DN17	NADH:ubiquinone oxidoreductase complex assembly factor 6	protein-coding
4853	chr17	75776409	75777039	+	0	NA	3' UTR (NM_005324, exon 4 of 4)	3' UTR (NM_005324, exon 4 of 4)	3211	NM_005324	3021	Hs.180877	NM_005324	ENSG00000132475	H3F3B	H3.3B	H3 histone family member 3B	protein-coding
4861	chr17	75983352	75984005	+	0	NA	intron (NM_001113324, intron 1 of 3)	LTR8A|LTR|ERV1	-4244	NM_004035	51	Hs.464137	NM_004035	ENSG00000161533	ACOX1	ACOX|PALMCOX|SCOX	acyl-CoA oxidase 1	protein-coding
6103	chr2	171158946	171159861	+	0	NA	intron (NM_001136554, intron 1 of 20)	intron (NM_001136554, intron 1 of 20)	1497	NM_012290	9874	Hs.744917	NM_012290	ENSG00000198586	TLK1	PKU-beta	tousled like kinase 1	protein-coding
1432	chr1	240612022	240612346	+	0	NA	promoter-TSS (NM_022469)	promoter-TSS (NM_022469)	-22	NM_022469	64388	Hs.98206	NM_022469	ENSG00000180875	GREM2	CKTSF1B2|DAND3|PRDC|STHAG9	gremlin 2, DAN family BMP antagonist	protein-coding
9327	chr6	115414783	115415646	+	0	NA	Intergenic	SVA_A|Retroposon|SVA	228621	NR_134602	105377962	Hs.571066	NR_134602		LINC02534	-	long intergenic non-protein coding RNA 2534	ncRNA
6684	chr20	63752411	63753265	+	0	NA	exon (NM_025224, exon 4 of 5)	exon (NM_025224, exon 4 of 5)	12980	NM_020062	56731	Hs.435126	NM_020062	ENSG00000125520	SLC2A4RG	GEF|HDBP-1|HDBP1|Si-1-2|Si-1-2-19	SLC2A4 regulator	protein-coding
1488	chr10	12679734	12680064	+	0	NA	intron (NM_001351032, intron 5 of 11)	intron (NM_001351032, intron 5 of 11)	-26702	NR_039701	100616320		NR_039701	ENSG00000283699	MIR4481	-	microRNA 4481	ncRNA
323	chr1	37514394	37515378	+	0	NA	promoter-TSS (NR_073090)	promoter-TSS (NR_073090)	-67	NR_073091	64769	Hs.17118	NM_022756	ENSG00000163875	MEAF6	C1orf149|CENP-28|EAF6|NY-SAR-91	MYST/Esa1 associated factor 6	protein-coding
284	chr1	32473068	32473291	+	0	NA	intron (NM_001145720, intron 2 of 3)	AluSx|SINE|Alu	8122	NM_001145720	728116	Hs.647658	NM_001145720	ENSG00000273274	ZBTB8B	ZNF916B	zinc finger and BTB domain containing 8B	protein-coding
10002	chr7	108132501	108132903	+	0	NA	Intergenic	Intergenic	-2346	NM_001318048	22798	Hs.62022	NM_007356	ENSG00000091128	LAMB4	-	laminin subunit beta 4	protein-coding
1700	chr10	102117483	102118265	+	0	NA	intron (NM_001113407, intron 1 of 10)	(TG)n|Simple_repeat|Simple_repeat	2599	NM_001321612	8861	Hs.454418	NM_003893	ENSG00000198728	LDB1	CLIM-2|CLIM2|LDB-1|NLI	LIM domain binding 1	protein-coding
3931	chr16	20763670	20764240	+	0	NA	promoter-TSS (NM_005622)	promoter-TSS (NM_005622)	-35	NM_202000	6296	Hs.706754	NM_005622	ENSG00000005187	ACSM3	SA|SAH	acyl-CoA synthetase medium chain family member 3	protein-coding
2073	chr11	72519472	72519829	+	0	NA	Intergenic	Intergenic	-51006	NR_126364	101928555	Hs.376950	NR_126364	ENSG00000227467	LINC01537	-	long intergenic non-protein coding RNA 1537	ncRNA
170	chr1	20731839	20732472	+	0	NA	intron (NM_001103161, intron 1 of 9)	CpG	485	NM_001103161	400745	Hs.591522	NM_001103160	ENSG00000189410	SH2D5	-	SH2 domain containing 5	protein-coding
2840	chr13	24541563	24541819	+	0	NA	Intergenic	CpG	-28881	NM_006437	143	Hs.744855	NM_006437	ENSG00000102699	PARP4	ADPRTL1|ARTD4|PARP-4|PARPL|PH5P|VAULT3|VPARP|VWA5C|p193	poly(ADP-ribose) polymerase family member 4	protein-coding
2549	chr12	50085033	50085340	+	0	NA	promoter-TSS (NM_139071)	promoter-TSS (NM_139071)	-14	NM_139071	6602	Hs.79335	NM_003076	ENSG00000066117	SMARCD1	BAF60A|CRACD1|Rsc6p	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	protein-coding
4105	chr16	81076399	81076869	+	0	NA	intron (NM_152337, intron 1 of 3)	intron (NM_152337, intron 1 of 3)	633	NM_001100873	123775	Hs.658684	NM_152337	ENSG00000166455	C16orf46	-	chromosome 16 open reading frame 46	protein-coding
5552	chr2	6025417	6025747	+	0	NA	Intergenic	Intergenic	43604	NR_026833	400940	Hs.378814	NM_207479		LOC400940	-	uncharacterized LOC400940	ncRNA
3230	chr13	106572465	106572807	+	0	NA	Intergenic	THE1D|LTR|ERVL-MaLR	-4470	NM_018011	55082	Hs.508644	NM_018011	ENSG00000134884	ARGLU1	-	arginine and glutamate rich 1	protein-coding
6268	chr2	219713190	219713573	+	0	NA	Intergenic	MLT1J|LTR|ERVL-MaLR	85811	NR_048551	6508	Hs.1176	NM_005070	ENSG00000114923	SLC4A3	AE3|CAE3/BAE3|SLC2C	solute carrier family 4 member 3	protein-coding
8046	chr4	124712858	124713186	+	0	NA	promoter-TSS (NM_001167882)	promoter-TSS (NM_001167882)	-290	NM_001167882	57182	Hs.480694	NM_020337	ENSG00000151458	ANKRD50	-	ankyrin repeat domain 50	protein-coding
5372	chr19	40425836	40426290	+	0	NA	promoter-TSS (NM_013376)	promoter-TSS (NM_013376)	-38	NM_013376	29950	Hs.269898	NM_013376	ENSG00000197019	SERTAD1	SEI1|TRIP-Br1|TRIPBR1	SERTA domain containing 1	protein-coding
5170	chr19	5802246	5802807	+	0	NA	Intergenic	CpG	-11288	NM_001161619	56931	Hs.284297	NM_020175	ENSG00000141994	DUS3L	DUS3	dihydrouridine synthase 3 like	protein-coding
5912	chr2	101308030	101309321	+	0	NA	promoter-TSS (NR_049881)	promoter-TSS (NR_049881)	41	NM_173647	284996	Hs.142074	NM_173647	ENSG00000163162	RNF149	DNAPTP2	ring finger protein 149	protein-coding
6855	chr22	25021946	25022221	+	0	NA	Intergenic	Intergenic	-5891	NM_001145206	85379	Hs.419171	NM_001145206	ENSG00000197077	KIAA1671	-	KIAA1671	protein-coding
4079	chr16	72231005	72231320	+	0	NA	Intergenic	Intergenic	-58712	NM_001160213	83449	Hs.714939	NM_031293	ENSG00000118557	PMFBP1	SPGF31|STAP	polyamine modulated factor 1 binding protein 1	protein-coding
10401	chr8	35873721	35874292	+	0	NA	Intergenic	Intergenic	-163686	NR_125819	101929550	Hs.583803	NR_125819		LOC101929550	-	uncharacterized LOC101929550	ncRNA
291	chr1	33063116	33063897	+	0	NA	Intergenic	L2a|LINE|L2	-17607	NM_001350400	113451	Hs.101807	NM_052998	ENSG00000142920	AZIN2	ADC|AZI2|AZIB1|ODC-p|ODC1L|ODCp	antizyme inhibitor 2	protein-coding
8901	chr6	18512587	18513942	+	0	NA	Intergenic	MIRb|SINE|MIR	-9483	NR_149116	105374956	Hs.561599	NR_149116		MIR548A1HG	-	MIR548A1 host gene	ncRNA
11299	chrX	6792885	6793544	+	0	NA	Intergenic	MLT1A1|LTR|ERVL-MaLR	-258096	NM_016379	51481	Hs.170076	NM_016379	ENSG00000169059	VCX3A	VCX-8r|VCX-A|VCX3|VCX8R|VCXA	variable charge X-linked 3A	protein-coding
6002	chr2	133527601	133528178	+	0	NA	intron (NM_207481, intron 2 of 17)	AluJb|SINE|Alu	40571	NM_207481	344148	Hs.537329	NM_207363	ENSG00000176771	NCKAP5	ERIH1|ERIH2|NAP5	NCK associated protein 5	protein-coding
6833	chr22	20495477	20496068	+	0	NA	non-coding (NR_033825, exon 1 of 6)	non-coding (NR_033825, exon 1 of 6)	111	NM_032775	84861	Hs.517419	NM_032775	ENSG00000099910	KLHL22	KELCHL	kelch like family member 22	protein-coding
237	chr1	26981201	26981704	+	0	NA	Intergenic	L2a|LINE|L2	-12252	NM_001013642	388610	Hs.355747	NM_001013642	ENSG00000253368	TRNP1	C1orf225|TNRP|TRNP	TMF1 regulated nuclear protein 1	protein-coding
10040	chr7	125278740	125279050	+	0	NA	intron (NR_110188, intron 3 of 8)	MLT1D|LTR|ERVL-MaLR	-14604	NR_110182	101928254	Hs.571236	NR_110182	ENSG00000219445	LOC101928254	-	uncharacterized LOC101928254	ncRNA
8200	chr5	442883	443235	+	0	NA	promoter-TSS (NM_007277)	promoter-TSS (NM_007277)	101	NR_126522	116349	Hs.446702	NM_138464	ENSG00000221990	EXOC3-AS1	C5orf55	EXOC3 antisense RNA 1	ncRNA
9654	chr7	23039781	23040089	+	0	NA	Intergenic	LTR5_Hs|LTR|ERVK	-25784	NM_032581	84668	Hs.85603	NM_032581	ENSG00000122591	FAM126A	DRCTNNB1A|HCC|HLD5|HYCC1	family with sequence similarity 126 member A	protein-coding
9216	chr6	75746276	75746687	+	0	NA	Intergenic	L2c|LINE|L2	-2695	NM_001300899	4646	Hs.149387	NM_004999	ENSG00000196586	MYO6	DFNA22|DFNB37	myosin VI	protein-coding
4543	chr17	44967611	44968638	+	0	NA	5' UTR (NM_006688, exon 1 of 2)	5' UTR (NM_006688, exon 1 of 2)	152	NM_006688	10882	Hs.134012	NM_006688	ENSG00000131094	C1QL1	C1QRF|C1QTNF14|CRF|CTRP14	complement C1q like 1	protein-coding
255	chr1	28296593	28297295	+	0	NA	Intergenic	Intergenic	-32058	NM_017638	54797	Hs.479911	NM_017638	ENSG00000130772	MED18	SRB5|p28b	mediator complex subunit 18	protein-coding
5989	chr2	127857825	127858421	+	0	NA	promoter-TSS (NM_004805)	promoter-TSS (NM_004805)	32	NM_004805	5433	Hs.715348	NM_004805	ENSG00000144231	POLR2D	HSRBP4|HSRPB4|RBP4|RPB16	RNA polymerase II subunit D	protein-coding
7537	chr3	156553955	156554272	+	0	NA	promoter-TSS (NM_001308205)	promoter-TSS (NM_001308205)	12	NM_001308205	6747	Hs.518346	NM_007107	ENSG00000114850	SSR3	TRAPG	signal sequence receptor subunit 3	protein-coding
3965	chr16	28566214	28566630	+	0	NA	intron (NM_138414, intron 1 of 9)	L2c|LINE|L2	12494	NM_138414	112869	Hs.655476	NM_138414	ENSG00000176476	SGF29	CCDC101|STAF36|TDRD29	SAGA complex associated factor 29	protein-coding
10574	chr8	90684754	90685192	+	0	NA	Intergenic	LTR5_Hs|LTR|ERVK	-39068	NM_001008495	169200	Hs.567759	NM_001008495	ENSG00000180694	TMEM64	-	transmembrane protein 64	protein-coding
2388	chr12	14531572	14532058	+	0	NA	intron (NM_024829, intron 6 of 10)	AluSz|SINE|Alu	-35917	NR_120465	101928290	Hs.131933	NR_120465	ENSG00000256751	PLBD1-AS1	-	PLBD1 antisense RNA 1	ncRNA
2332	chr12	6363173	6363551	+	0	NA	intron (NM_001159575, intron 3 of 12)	CpG	11862	NM_001159576	6337	Hs.591047	NM_001038	ENSG00000111319	SCNN1A	BESC2|ENaCa|ENaCalpha|LIDLS3|SCNEA|SCNN1	sodium channel epithelial 1 alpha subunit	protein-coding
8725	chr5	161544278	161544830	+	0	NA	intron (NM_000813, intron 4 of 9)	intron (NM_000813, intron 4 of 9)	3570	NM_000813	2561	Hs.303527	NM_000813	ENSG00000145864	GABRB2	ICEE2	gamma-aminobutyric acid type A receptor beta2 subunit	protein-coding
